# the fields as a function of distance for the 600MHz paris, 
# col1: distance from the high field center (m)
# col2: magnetic field (T)
1.529	0.00231
1.53	0.0023
1.531	0.00229
1.532	0.00229
1.533	0.00228
1.534	0.00228
1.535	0.00227
1.536	0.00227
1.537	0.00226
1.538	0.00225
1.539	0.00225
1.54	0.00224
1.541	0.00224
1.542	0.00223
1.543	0.00223
1.544	0.00222
1.545	0.00221
1.546	0.00221
1.547	0.0022
1.548	0.0022
1.549	0.00219
1.55	0.00219
1.551	0.00218
1.552	0.00218
1.553	0.00217
1.554	0.00216
1.555	0.00216
1.556	0.00215
1.557	0.00215
1.558	0.00214
1.559	0.00214
1.56	0.00213
1.561	0.00213
1.562	0.00212
1.563	0.00212
1.564	0.00211
1.565	0.00211
1.566	0.0021
1.567	0.0021
1.568	0.00209
1.569	0.00209
1.57	0.00208
1.571	0.00207
1.572	0.00207
1.573	0.00206
1.574	0.00206
1.575	0.00205
1.576	0.00205
1.577	0.00204
1.578	0.00204
1.579	0.00203
1.58	0.00203
1.581	0.00202
1.582	0.00202
1.583	0.00201
1.584	0.00201
1.585	0.002
1.586	0.002
1.587	0.00199
1.588	0.00199
1.589	0.00199
1.59	0.00198
1.591	0.00198
1.592	0.00197
1.593	0.00197
1.594	0.00196
1.595	0.00196
1.596	0.00195
1.597	0.00195
1.598	0.00194
1.599	0.00194
1.6	0.00193
1.601	0.00193
1.602	0.00192
1.603	0.00192
1.604	0.00191
1.605	0.00191
1.606	0.00191
1.607	0.0019
1.608	0.0019
1.609	0.00189
1.61	0.00189
1.611	0.00188
1.612	0.00188
1.613	0.00187
1.614	0.00187
1.615	0.00186
1.616	0.00186
1.617	0.00186
1.618	0.00185
1.619	0.00185
1.62	0.00184
1.621	0.00184
1.622	0.00183
1.623	0.00183
1.624	0.00183
1.625	0.00182
1.626	0.00182
1.627	0.00181
1.628	0.00181
1.629	0.0018
1.63	0.0018
1.631	0.0018
1.632	0.00179
1.633	0.00179
1.634	0.00178
1.635	0.00178
1.636	0.00177
1.637	0.00177
1.638	0.00177
1.639	0.00176
1.64	0.00176
1.641	0.00175
1.642	0.00175
1.643	0.00175
1.644	0.00174
1.645	0.00174
1.646	0.00173
1.647	0.00173
1.648	0.00173
1.649	0.00172
1.65	0.00172
1.651	0.00171
1.652	0.00171
1.653	0.00171
1.654	0.0017
1.655	0.0017
1.656	0.00169
1.657	0.00169
1.658	0.00169
1.659	0.00168
1.66	0.00168
1.661	0.00167
1.662	0.00167
1.663	0.00167
1.664	0.00166
1.665	0.00166
1.666	0.00166
1.667	0.00165
1.668	0.00165
1.669	0.00164
1.67	0.00164
1.671	0.00164
1.672	0.00163
1.673	0.00163
1.674	0.00163
1.675	0.00162
1.676	0.00162
1.677	0.00161
1.678	0.00161
1.679	0.00161
1.68	0.0016
1.681	0.0016
1.682	0.0016
1.683	0.00159
1.684	0.00159
1.685	0.00159
1.686	0.00158
1.687	0.00158
1.688	0.00157
1.689	0.00157
1.69	0.00157
1.691	0.00156
1.692	0.00156
1.693	0.00156
1.694	0.00155
1.695	0.00155
1.696	0.00155
1.697	0.00154
1.698	0.00154
1.699	0.00154
1.7	0.00153
1.701	0.00153
1.702	0.00153
1.703	0.00152
1.704	0.00152
1.705	0.00152
1.706	0.00151
1.707	0.00151
1.708	0.00151
1.709	0.0015
1.71	0.0015
1.711	0.0015
1.712	0.00149
1.713	0.00149
1.714	0.00149
1.715	0.00148
1.716	0.00148
1.717	0.00148
1.718	0.00147
1.719	0.00147
1.72	0.00147
1.721	0.00146
1.722	0.00146
1.723	0.00146
1.724	0.00145
1.725	0.00145
1.726	0.00145
1.727	0.00144
1.728	0.00144
1.729	0.00144
1.73	0.00143
1.731	0.00143
1.732	0.00143
1.733	0.00142
1.734	0.00142
1.735	0.00142
1.736	0.00142
1.737	0.00141
1.738	0.00141
1.739	0.00141
1.74	0.0014
1.741	0.0014
1.742	0.0014
1.743	0.00139
1.744	0.00139
1.745	0.00139
1.746	0.00139
1.747	0.00138
1.748	0.00138
1.749	0.00138
1.75	0.00137
1.751	0.00137
1.752	0.00137
1.753	0.00136
1.754	0.00136
1.755	0.00136
1.756	0.00136
1.757	0.00135
1.758	0.00135
1.759	0.00135
1.76	0.00134
1.761	0.00134
1.762	0.00134
1.763	0.00134
1.764	0.00133
1.765	0.00133
1.766	0.00133
1.767	0.00132
1.768	0.00132
1.769	0.00132
1.77	0.00132
1.771	0.00131
1.772	0.00131
1.773	0.00131
1.774	0.0013
1.775	0.0013
1.776	0.0013
1.777	0.0013
1.778	0.00129
1.779	0.00129
1.78	0.00129
1.781	0.00129
1.782	0.00128
1.783	0.00128
1.784	0.00128
1.785	0.00127
1.786	0.00127
1.787	0.00127
1.788	0.00127
1.789	0.00126
1.79	0.00126
1.791	0.00126
1.792	0.00126
1.793	0.00125
1.794	0.00125
1.795	0.00125
1.796	0.00125
1.797	0.00124
1.798	0.00124
1.799	0.00124
1.8	0.00124
1.801	0.00123
1.802	0.00123
1.803	0.00123
1.804	0.00123
1.805	0.00122
1.806	0.00122
1.807	0.00122
1.808	0.00122
1.809	0.00121
1.81	0.00121
1.811	0.00121
1.812	0.00121
1.813	0.0012
1.814	0.0012
1.815	0.0012
1.816	0.0012
1.817	0.00119
1.818	0.00119
1.819	0.00119
1.82	0.00119
1.821	0.00118
1.822	0.00118
1.823	0.00118
1.824	0.00118
1.825	0.00117
1.826	0.00117
1.827	0.00117
1.828	0.00117
1.829	0.00116
1.83	0.00116
1.831	0.00116
1.832	0.00116
1.833	0.00115
1.834	0.00115
1.835	0.00115
1.836	0.00115
1.837	0.00115
1.838	0.00114
1.839	0.00114
1.84	0.00114
1.841	0.00114
1.842	0.00113
1.843	0.00113
1.844	0.00113
1.845	0.00113
1.846	0.00112
1.847	0.00112
1.848	0.00112
1.849	0.00112
1.85	0.00112
1.851	0.00111
1.852	0.00111
1.853	0.00111
1.854	0.00111
1.855	0.0011
1.856	0.0011
1.857	0.0011
1.858	0.0011
1.859	0.0011
1.86	0.00109
1.861	0.00109
1.862	0.00109
1.863	0.00109
1.864	0.00108
1.865	0.00108
1.866	0.00108
1.867	0.00108
1.868	0.00108
1.869	0.00107
1.87	0.00107
1.871	0.00107
1.872	0.00107
1.873	0.00107
1.874	0.00106
1.875	0.00106
1.876	0.00106
1.877	0.00106
1.878	0.00106
1.879	0.00105
1.88	0.00105
1.881	0.00105
1.882	0.00105
1.883	0.00104
1.884	0.00104
1.885	0.00104
1.886	0.00104
1.887	0.00104
1.888	0.00103
1.889	0.00103
1.89	0.00103
1.891	0.00103
1.892	0.00103
1.893	0.00102
1.894	0.00102
1.895	0.00102
1.896	0.00102
1.897	0.00102
1.898	0.00101
1.899	0.00101
1.9	0.00101
1.901	0.00101
1.902	0.00101
1.903	0.001
1.904	0.001
1.905	0.001
1.906	0.001
1.907	0.001
1.908	0.001
1.909	0.00099
1.91	0.00099
1.911	0.00099
1.912	0.00099
1.913	0.00099
1.914	0.00098
1.915	0.00098
1.916	0.00098
1.917	0.00098
1.918	0.00098
1.919	0.00097
1.92	0.00097
1.921	0.00097
1.922	0.00097
1.923	0.00097
1.924	0.00097
1.925	0.00096
1.926	0.00096
1.927	0.00096
1.928	0.00096
1.929	0.00096
1.93	0.00095
1.931	0.00095
1.932	0.00095
1.933	0.00095
1.934	0.00095
1.935	0.00095
1.936	0.00094
1.937	0.00094
1.938	0.00094
1.939	0.00094
1.94	0.00094
1.941	0.00093
1.942	0.00093
1.943	0.00093
1.944	0.00093
1.945	0.00093
1.946	0.00093
1.947	0.00092
1.948	0.00092
1.949	0.00092
1.95	0.00092
1.951	0.00092
1.952	0.00092
1.953	0.00091
1.954	0.00091
1.955	0.00091
1.956	0.00091
1.957	0.00091
1.958	0.00091
1.959	0.0009
1.96	0.0009
1.961	0.0009
1.962	0.0009
1.963	0.0009
1.964	0.00089
1.965	0.00089
1.966	0.00089
1.967	0.00089
1.968	0.00089
1.969	0.00089
1.97	0.00089
1.971	0.00088
1.972	0.00088
1.973	0.00088
1.974	0.00088
1.975	0.00088
1.976	0.00088
1.977	0.00087
1.978	0.00087
1.979	0.00087
1.98	0.00087
1.981	0.00087
1.982	0.00087
1.983	0.00086
1.984	0.00086
1.985	0.00086
1.986	0.00086
1.987	0.00086
1.988	0.00086
1.989	0.00085
1.99	0.00085
1.991	0.00085
1.992	0.00085
1.993	0.00085
1.994	0.00085
1.995	0.00085
1.996	0.00084
1.997	0.00084
1.998	0.00084
1.999	0.00084
2	0.00084
